event_id,customer_id,feature,action,timestamp,session_id,user_agent
EVT-000474,CUST-398,user_management,disabled,2024-03-12T22:36:21Z,541bf89c-75d9-407c-9d93-63ea0182144d,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/3.1)
EVT-000475,CUST-378,reporting,enabled,2024-03-11T23:40:21Z,66edef30-2fa8-4808-b8f1-6861e3e3e73b,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/4.1)
EVT-000476,CUST-176,dashboard,used,2024-03-25T00:28:13Z,83aa622f-8772-4f4a-95b1-c4a6329245ba,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_2; rv:1.9.5.20) Gecko/3235-11-10 22:43:53 Firefox/3.6.9
EVT-000477,CUST-063,automation_rules,viewed,2024-03-24T08:52:03Z,8cd4e7bc-7d33-4ca2-abcc-e72a1e692c3f,Opera/9.26.(X11; Linux i686; ks-IN) Presto/2.9.176 Version/12.00
EVT-000478,CUST-411,custom_fields,error,2024-03-04T19:40:01Z,caef3c9e-1b9d-4f1b-b52a-6cbf1c17729f,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_4) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/44.0.810.0 Safari/532.0"
EVT-000479,CUST-059,audit_log,used,2024-03-23T23:33:45Z,4376bff9-dd3a-4936-9d71-f339c44842af,Mozilla/5.0 (Windows NT 5.01; an-ES; rv:1.9.0.20) Gecko/9178-12-31 11:41:08 Firefox/10.0
EVT-000480,CUST-466,integrations,enabled,2024-03-03T22:56:27Z,f1685db8-47d2-4391-9d13-539c44ed4fd5,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/4.0)
EVT-000481,CUST-249,workflow_builder,error,2024-03-18T09:26:02Z,0d586ee2-0023-4f70-8a77-b5cc2e874651,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/4.1)
EVT-000482,CUST-325,reporting,disabled,2024-03-01T08:26:04Z,6e4ff4a4-19cb-44c8-9b45-03bce892464d,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2101-01-17 13:30:09 Firefox/3.8
EVT-000483,CUST-215,export_tools,configured,2024-03-24T22:44:05Z,6b0ffa79-3113-413a-a0b9-98300b373468,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6 rv:6.0; niu-NU) AppleWebKit/533.49.7 (KHTML, like Gecko) Version/5.0.3 Safari/533.49.7"
EVT-000484,CUST-402,audit_log,error,2024-03-21T01:34:36Z,0f9027d5-90f0-447c-b4af-80050ba24c4f,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/9189-02-14 04:08:55 Firefox/10.0
EVT-000485,CUST-146,reporting,viewed,2024-03-21T06:29:50Z,ed601f49-471b-4cc7-a233-c597f129ed2f,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/3891-05-25 10:50:19 Firefox/3.6.18
EVT-000486,CUST-126,automation_rules,error,2024-03-19T15:24:52Z,dbb464a3-cec7-4642-a13a-9da294e7eb2a,Opera/9.21.(Windows NT 5.1; he-IL) Presto/2.9.171 Version/10.00
EVT-000487,CUST-452,audit_log,configured,2024-03-25T01:46:45Z,2f5dff13-759a-4725-ae77-abe37ef74fdb,Mozilla/5.0 (Windows NT 5.01; ckb-IQ; rv:1.9.2.20) Gecko/6936-05-18 23:37:32 Firefox/11.0
EVT-000488,CUST-284,user_management,error,2024-03-19T13:08:54Z,f5266edf-0267-4983-b763-6b4dcadac122,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/31.0.813.0 Mobile/51Y327 Safari/535.2"
EVT-000489,CUST-401,bulk_import,disabled,2024-03-25T07:27:00Z,244f4ce3-6a50-48b5-9623-c671e2eed64b,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/27.0.887.0 Safari/532.0"
EVT-000490,CUST-269,automation_rules,used,2024-03-05T00:06:45Z,26aeaf29-9ac0-4e26-8b18-c73ce545281b,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/9788-04-06 20:20:15 Firefox/3.8
EVT-000491,CUST-434,bulk_import,error,2024-03-26T21:20:03Z,51beadc1-5a44-4143-a290-8017c47d336f,Opera/9.27.(Windows NT 5.1; yi-US) Presto/2.9.179 Version/12.00
EVT-000492,CUST-389,dashboard,viewed,2024-03-12T04:43:58Z,ebee4c80-a769-4b2d-b1ab-f7a0cd591b8c,Mozilla/5.0 (Windows NT 11.0; an-ES; rv:1.9.2.20) Gecko/6705-02-17 06:09:13 Firefox/3.6.18
EVT-000493,CUST-110,automation_rules,used,2024-03-11T00:44:45Z,f64909e8-1e03-4a65-a346-f26dbf3b1681,Mozilla/5.0 (Windows NT 6.0; ms-MY; rv:1.9.0.20) Gecko/5198-02-25 14:06:13 Firefox/3.6.2
EVT-000494,CUST-392,integrations,viewed,2024-03-01T10:51:21Z,80d7f805-2c6f-4084-804a-3f689aab1efb,Mozilla/5.0 (Windows NT 6.0; bg-BG; rv:1.9.1.20) Gecko/5415-01-12 23:18:14 Firefox/10.0
EVT-000495,CUST-203,audit_log,disabled,2024-03-04T18:00:58Z,9a6aabb1-5cda-4385-93eb-43581ab9f662,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/4.0)
EVT-000496,CUST-128,workflow_builder,configured,2024-03-09T08:12:01Z,363fbae9-10b8-41c5-9b41-42aa8aa431e9,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0 rv:2.0; hne-IN) AppleWebKit/531.49.3 (KHTML, like Gecko) Version/4.0 Safari/531.49.3"
EVT-000497,CUST-198,dashboard,disabled,2024-03-22T20:08:23Z,65ec4424-f56f-4bb1-884b-824bc06e1029,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_8 rv:3.0; yue-HK) AppleWebKit/532.21.7 (KHTML, like Gecko) Version/5.0 Safari/532.21.7"
EVT-000498,CUST-141,export_tools,configured,2024-03-19T19:46:07Z,768e212d-aeb0-4fb9-a6cb-2e992945e93a,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_6) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/28.0.826.0 Safari/536.0"
EVT-000499,CUST-013,webhooks,enabled,2024-03-13T14:33:41Z,cc214b4e-f80c-4b1a-9e16-afca8c111ba4,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_4) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/43.0.832.0 Safari/534.0"
EVT-000500,CUST-099,automation_rules,enabled,2024-03-06T08:20:59Z,9ea393ea-db64-4a33-a8b6-66d666a3f3db,Mozilla/5.0 (Android 9; Mobile; rv:18.0) Gecko/18.0 Firefox/18.0
EVT-000501,CUST-154,reporting,error,2024-03-02T18:49:49Z,66ca0baf-3310-480a-aee0-95d5c4a9d8ac,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/4.1)
EVT-000502,CUST-225,workflow_builder,viewed,2024-03-26T23:46:15Z,79e984e1-bdc4-4680-b3c9-5502366f4268,"Mozilla/5.0 (Linux; Android 10) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/26.0.806.0 Safari/533.1"
EVT-000503,CUST-450,workflow_builder,viewed,2024-03-11T08:04:45Z,2d15420b-a2bc-4715-8087-be6a4514c416,"Mozilla/5.0 (Linux; Android 4.4.3) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/39.0.861.0 Safari/532.0"
EVT-000504,CUST-075,audit_log,disabled,2024-03-23T07:24:51Z,92004957-b161-4d16-a9a0-02a45acd1e90,Opera/8.51.(X11; Linux i686; so-ET) Presto/2.9.162 Version/12.00
EVT-000505,CUST-089,reporting,disabled,2024-03-26T22:31:53Z,f06046a1-d2d1-4566-bc82-9c09aa000756,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/4.0)
EVT-000506,CUST-410,export_tools,enabled,2024-03-09T06:43:08Z,1d15571c-5100-4ab9-9d42-da677fdbabc1,Opera/9.91.(Windows NT 5.2; aa-ER) Presto/2.9.190 Version/10.00
EVT-000507,CUST-134,export_tools,viewed,2024-03-14T10:56:08Z,09572517-18f2-4999-9410-8438f82e5e1b,Mozilla/5.0 (Android 7.1; Mobile; rv:52.0) Gecko/52.0 Firefox/52.0
EVT-000508,CUST-119,user_management,error,2024-03-07T19:08:16Z,a8dbe9a1-d857-4c60-88f7-972661ae2255,Opera/8.93.(X11; Linux x86_64; yue-HK) Presto/2.9.162 Version/10.00
EVT-000509,CUST-193,audit_log,disabled,2024-03-24T18:55:47Z,69499fce-eeb8-4b7d-9dc3-3d41043486c3,"Mozilla/5.0 (Linux; Android 3.2.4) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/43.0.815.0 Safari/534.2"
EVT-000510,CUST-363,audit_log,error,2024-03-25T01:54:32Z,c83e0032-5fe8-47f4-b08a-ba2101f268f5,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/9265-04-01 01:29:44 Firefox/3.8
EVT-000511,CUST-032,user_management,configured,2024-03-28T12:21:30Z,b5c43078-197d-405f-bb20-d1546ff98cf7,Mozilla/5.0 (Android 4.0; Mobile; rv:43.0) Gecko/43.0 Firefox/43.0
EVT-000512,CUST-346,integrations,disabled,2024-03-17T18:33:30Z,0d3f69ed-a8c5-4cca-82ae-cc90c5386208,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/5.0)
EVT-000513,CUST-007,audit_log,configured,2024-03-02T16:52:19Z,ddefb7bb-9450-44c8-bc1b-b61aa36d4d54,"Mozilla/5.0 (Linux; Android 6.0.1) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/17.0.862.0 Safari/531.1"
EVT-000514,CUST-072,audit_log,viewed,2024-03-02T00:23:20Z,e886818e-a230-4350-9047-1a3de3c443f1,Opera/8.25.(X11; Linux i686; fil-PH) Presto/2.9.160 Version/10.00
EVT-000515,CUST-206,automation_rules,disabled,2024-03-16T19:42:05Z,58c6d166-fe65-4782-97c2-6cfdf9d59f7f,Opera/8.34.(X11; Linux i686; es-PY) Presto/2.9.183 Version/11.00
EVT-000516,CUST-206,webhooks,viewed,2024-03-12T18:08:38Z,05e5d461-8934-4b06-8790-eeb49b2a1376,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/535.49.2 (KHTML, like Gecko) Version/5.0 Safari/535.49.2"
EVT-000517,CUST-232,export_tools,viewed,2024-03-10T10:16:58Z,a6e486bf-8d2e-4a22-b544-f70c593acb51,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/4.1)
EVT-000518,CUST-232,bulk_import,enabled,2024-03-29T09:31:06Z,ec1f0155-6662-4bd2-b243-b5c6833d7595,Mozilla/5.0 (Android 4.0.4; Mobile; rv:57.0) Gecko/57.0 Firefox/57.0
EVT-000519,CUST-148,bulk_import,used,2024-03-08T08:03:25Z,cf1d46be-2e0e-443d-9d59-b30807aa2515,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/3.1)
EVT-000520,CUST-028,automation_rules,enabled,2024-03-09T17:32:38Z,a82e2d61-3716-4f31-9298-8e9c3ecd2b8c,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/4.0)
EVT-000521,CUST-498,audit_log,enabled,2024-03-18T11:25:04Z,02ca68d5-b033-4e83-918f-0ed402774ef3,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/5.1)
EVT-000522,CUST-377,api_gateway,disabled,2024-03-21T22:45:55Z,10f4c941-8fc7-4d79-bb8e-de31e61415dd,Opera/9.87.(Windows NT 6.0; gl-ES) Presto/2.9.163 Version/12.00
EVT-000523,CUST-271,export_tools,viewed,2024-03-01T22:03:07Z,dc233c06-ceb3-40ac-a223-e389f23ed1fc,"Mozilla/5.0 (iPhone; CPU iPhone OS 2_2_1 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/31.0.802.0 Mobile/66G553 Safari/535.2"
EVT-000524,CUST-438,user_management,error,2024-03-20T03:40:02Z,7636ae1c-e961-41f3-8130-8be0fcea9a96,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 11.0; Trident/4.0)
EVT-000525,CUST-325,export_tools,used,2024-03-15T10:52:25Z,870b230c-eb04-4ecb-8891-4b26e5551570,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_7) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/52.0.806.0 Safari/533.2"
EVT-000526,CUST-051,api_gateway,enabled,2024-03-12T16:29:37Z,077f6e36-1a4d-47db-9e33-bdbcf00d5a65,Mozilla/5.0 (Windows NT 4.0; br-FR; rv:1.9.1.20) Gecko/8115-09-24 17:33:35 Firefox/3.8
EVT-000527,CUST-142,api_gateway,viewed,2024-03-24T19:30:41Z,93f040c7-3d92-41cb-8710-117285924e5f,Opera/9.38.(X11; Linux x86_64; is-IS) Presto/2.9.184 Version/12.00
EVT-000528,CUST-350,dashboard,viewed,2024-03-15T10:45:42Z,4bd600e6-c425-4020-8389-2f66178029e9,"Mozilla/5.0 (iPad; CPU iPad OS 17_2 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) CriOS/54.0.819.0 Mobile/33B117 Safari/533.2"
EVT-000529,CUST-440,workflow_builder,enabled,2024-03-02T07:08:10Z,3802485f-214b-4540-aa04-1d0b1b0c9092,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/5.0)
EVT-000530,CUST-188,integrations,enabled,2024-03-18T13:55:17Z,11925880-301d-4817-a673-d42dc7af75de,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/5.1)
EVT-000531,CUST-149,dashboard,configured,2024-03-26T02:40:19Z,a5fc6d09-93c6-467d-9ead-44fcf3952657,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_7 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/45.0.855.0 Mobile/11F307 Safari/532.1"
EVT-000532,CUST-180,api_gateway,enabled,2024-03-22T06:26:14Z,45c86249-70fb-428e-8d9b-b3b5556ff3c1,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/5.1)
EVT-000533,CUST-199,export_tools,disabled,2024-03-05T20:40:05Z,31a580d7-6c2e-407e-ad92-b753bb647511,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/3.1)
EVT-000534,CUST-315,webhooks,disabled,2024-03-27T20:58:18Z,84c42de1-7e5d-421a-9b81-b89887916cbe,Opera/8.24.(Windows NT 6.1; bem-ZM) Presto/2.9.190 Version/10.00
EVT-000535,CUST-021,integrations,enabled,2024-03-16T11:53:19Z,93424e7c-0922-488d-a522-8d310d9a6fce,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/5.0)
EVT-000536,CUST-306,reporting,used,2024-03-04T22:58:45Z,9ec6c95e-e1f2-47be-b9f9-9c644684833e,Opera/9.73.(Windows NT 5.01; ckb-IQ) Presto/2.9.183 Version/12.00
EVT-000537,CUST-039,user_management,enabled,2024-03-24T11:09:46Z,341d85cd-c925-4285-abc8-906f34a91b86,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/5.1)
EVT-000538,CUST-385,integrations,error,2024-03-21T09:29:01Z,2f615360-1820-47f7-80cb-9caabbdfb574,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/535.31.6 (KHTML, like Gecko) Version/4.0 Safari/535.31.6"
EVT-000539,CUST-174,webhooks,viewed,2024-03-17T15:49:33Z,e19a17f6-438a-419e-b970-5e4b2d71a040,"Mozilla/5.0 (Linux; Android 2.3.7) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/62.0.812.0 Safari/532.2"
EVT-000540,CUST-207,reporting,configured,2024-03-21T14:46:34Z,fd6314f2-59cc-494a-bc1c-d60d7d9c03c7,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; am-ET) AppleWebKit/533.43.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6533.43.4"
EVT-000541,CUST-436,dashboard,error,2024-03-21T16:42:50Z,7f71eef6-5b71-47bd-a442-1191fe7c7d6e,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_5) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/34.0.850.0 Safari/532.2"
EVT-000542,CUST-460,user_management,configured,2024-03-13T00:34:55Z,6ef735aa-1f7a-43af-9cc4-1ca3d58c449e,Opera/8.69.(X11; Linux x86_64; iu-CA) Presto/2.9.160 Version/11.00
EVT-000543,CUST-409,integrations,enabled,2024-03-01T06:49:06Z,f777c816-85ef-475e-a675-5363ae50f96e,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/5.0)
EVT-000544,CUST-240,bulk_import,disabled,2024-03-11T08:32:35Z,108ab4de-49cb-4790-bca0-8cde4dbbb7cd,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/3.0)
EVT-000545,CUST-188,bulk_import,disabled,2024-03-23T05:48:32Z,1f997c80-97d3-4ab9-9352-0a914873d252,"Mozilla/5.0 (Linux; Android 3.2.4) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/40.0.874.0 Safari/534.1"
EVT-000546,CUST-293,automation_rules,viewed,2024-03-17T14:21:00Z,cfcc2abd-3fac-4bcc-9ac9-2db2eed4d005,Opera/9.32.(Windows NT 5.01; ckb-IQ) Presto/2.9.189 Version/11.00
EVT-000547,CUST-050,user_management,configured,2024-03-12T18:51:16Z,e03d1b30-adcd-495f-af91-a7be905c3fd9,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/5.0)
EVT-000548,CUST-365,workflow_builder,used,2024-03-28T08:50:24Z,8de58a88-6a93-416a-a2bc-a1044001570a,Mozilla/5.0 (Android 2.3.5; Mobile; rv:42.0) Gecko/42.0 Firefox/42.0
EVT-000549,CUST-278,automation_rules,used,2024-03-07T18:23:06Z,ceb7138a-767a-42b7-8186-2029ab8a5015,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/534.4.1 (KHTML, like Gecko) Version/5.0 Safari/534.4.1"
EVT-000550,CUST-495,export_tools,viewed,2024-03-21T13:31:10Z,7ecc492d-f79f-4fa9-bd8c-6f4f8fe275b1,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/9799-03-30 18:43:58 Firefox/14.0
EVT-000551,CUST-074,integrations,viewed,2024-03-16T02:54:57Z,24458bad-2f4f-414c-858b-5ee1a2ddd15a,Mozilla/5.0 (Windows 95; it-IT; rv:1.9.0.20) Gecko/6157-11-14 01:13:52 Firefox/3.8
EVT-000552,CUST-276,automation_rules,configured,2024-03-27T03:44:39Z,8029d633-5b95-49d0-a887-4d02fb5435ba,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_9 rv:4.0; bho-IN) AppleWebKit/532.23.6 (KHTML, like Gecko) Version/5.0.5 Safari/532.23.6"
EVT-000553,CUST-349,user_management,enabled,2024-03-20T18:02:53Z,a5278097-d6de-4902-aa89-7692117637b2,Opera/9.26.(Windows NT 5.1; th-TH) Presto/2.9.178 Version/12.00
EVT-000554,CUST-143,custom_fields,enabled,2024-03-05T16:22:10Z,f487a21f-96bf-42dd-92f6-af5ab2a0f851,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; be-BY) AppleWebKit/533.38.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6533.38.5"
EVT-000555,CUST-499,workflow_builder,enabled,2024-03-29T16:05:04Z,e658eb6a-1afd-443c-bc92-f1abcbacc3c6,Mozilla/5.0 (Windows NT 6.0; sl-SI; rv:1.9.0.20) Gecko/2427-01-25 15:42:04 Firefox/3.6.20
EVT-000556,CUST-345,bulk_import,used,2024-03-19T17:30:16Z,01572a56-e4ae-485f-a3fb-e8f2cf5cbd7f,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/5.0)
EVT-000557,CUST-048,export_tools,viewed,2024-03-02T20:42:45Z,badfc7a8-aeaf-4951-af70-1b325738db52,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6 rv:5.0; ln-CD) AppleWebKit/534.13.7 (KHTML, like Gecko) Version/5.1 Safari/534.13.7"
EVT-000558,CUST-223,bulk_import,disabled,2024-03-03T18:33:49Z,3b06dd82-7fab-4b07-9e30-7f1019d56f42,"Mozilla/5.0 (Linux; Android 2.3.3) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/50.0.860.0 Safari/535.2"
EVT-000559,CUST-491,dashboard,error,2024-03-22T21:15:54Z,e355ce16-55a4-4eab-b354-b4be42c91aaf,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/30.0.892.0 Safari/532.0"
EVT-000560,CUST-437,audit_log,viewed,2024-03-02T22:54:58Z,c8132025-4dac-433c-ba43-82176e77cdd3,Mozilla/5.0 (Windows NT 5.1; cv-RU; rv:1.9.1.20) Gecko/2154-08-21 01:24:25 Firefox/7.0
EVT-000561,CUST-392,workflow_builder,error,2024-03-17T12:48:14Z,704532d5-2070-43f0-8e80-ea41139cd2b0,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) FxiOS/11.8o3753.0 Mobile/67I111 Safari/532.2"
EVT-000562,CUST-329,reporting,enabled,2024-03-30T05:41:41Z,8d8f2868-bded-49cc-8e10-7ed63b046707,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3; rv:1.9.5.20) Gecko/5158-01-21 00:57:42 Firefox/15.0
EVT-000563,CUST-330,api_gateway,used,2024-03-09T15:01:33Z,9bd65690-e8f9-4c88-86a7-6b07efede7bb,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/5.0)
EVT-000564,CUST-105,user_management,used,2024-03-30T12:18:20Z,b9cd213b-5748-418a-8700-1750c1db480a,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; sk-SK) AppleWebKit/534.28.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6534.28.7"
EVT-000565,CUST-222,automation_rules,error,2024-03-16T09:53:16Z,21c268f3-3cfc-4050-acb6-97a2fe1be3e9,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/15.0.878.0 Safari/533.2"
EVT-000566,CUST-428,api_gateway,used,2024-03-14T09:40:28Z,5bd55037-f744-4596-8979-140877689441,Opera/9.88.(X11; Linux i686; mni-IN) Presto/2.9.178 Version/10.00
EVT-000567,CUST-433,reporting,error,2024-03-05T21:25:04Z,10652764-f40b-4779-9064-0ae68d2bb00b,Opera/8.39.(Windows NT 4.0; ik-CA) Presto/2.9.187 Version/11.00
EVT-000568,CUST-081,export_tools,viewed,2024-03-04T15:01:15Z,df0987e9-259b-4aea-acab-b9ada15dd7c4,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; wo-SN) AppleWebKit/531.15.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6531.15.1"
EVT-000569,CUST-313,integrations,used,2024-03-08T03:03:40Z,5a742a53-d972-4236-9b84-7c06d84d6427,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3 rv:4.0; raj-IN) AppleWebKit/531.39.2 (KHTML, like Gecko) Version/4.0 Safari/531.39.2"
EVT-000570,CUST-197,workflow_builder,disabled,2024-03-22T15:16:19Z,9b622c0a-5398-4922-8652-62a224a0db6e,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/5.1)
EVT-000571,CUST-008,reporting,viewed,2024-03-07T10:18:31Z,4b47b715-f937-4fff-b146-56f1787ed06b,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; ta-IN) AppleWebKit/531.11.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6531.11.3"
EVT-000572,CUST-276,webhooks,enabled,2024-03-11T20:58:01Z,c33a8761-618f-478a-a66b-4b6db9ec28ff,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_4) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/25.0.873.0 Safari/531.0"
EVT-000573,CUST-490,workflow_builder,error,2024-03-30T16:30:50Z,b16d3da7-1d8b-469b-b8ef-0017bf89444e,Mozilla/5.0 (Windows NT 6.0; ve-ZA; rv:1.9.2.20) Gecko/2739-10-07 13:24:01 Firefox/3.6.12
EVT-000574,CUST-468,user_management,configured,2024-03-06T23:18:40Z,436c9e18-6b2b-4c27-9eec-04802ab18038,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_8 rv:6.0; ar-SO) AppleWebKit/534.48.1 (KHTML, like Gecko) Version/4.1 Safari/534.48.1"
EVT-000575,CUST-333,custom_fields,used,2024-03-14T18:13:52Z,b6448d24-3dce-4d91-8e93-abd2b269eb43,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/4.0)
EVT-000576,CUST-448,webhooks,disabled,2024-03-25T01:14:55Z,12e1725b-0b94-42ab-b8e0-c2e1fe7f9299,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/5.1)
EVT-000577,CUST-199,workflow_builder,disabled,2024-03-18T05:06:35Z,4a0efbe5-6f89-43b3-95b5-c24cbd9e5993,Opera/9.96.(X11; Linux i686; fil-PH) Presto/2.9.164 Version/10.00
EVT-000578,CUST-222,reporting,used,2024-03-17T20:08:58Z,520826b8-611e-415c-b41a-5b09a63f63ea,Opera/8.48.(Windows NT 5.2; szl-PL) Presto/2.9.190 Version/10.00
EVT-000579,CUST-164,user_management,viewed,2024-03-30T23:35:58Z,906ae95d-0c5c-4940-9753-75347e487b1c,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_0 rv:3.0; kok-IN) AppleWebKit/535.38.5 (KHTML, like Gecko) Version/5.0.3 Safari/535.38.5"
EVT-000580,CUST-058,dashboard,error,2024-03-14T13:52:32Z,49b016e5-1e59-4d1f-aa64-45d348e80f79,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/3.0)
EVT-000581,CUST-103,export_tools,viewed,2024-03-20T10:08:43Z,4269f091-eaed-4ed7-b06f-bb0f49d9bf73,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; gd-GB) AppleWebKit/531.15.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6531.15.6"
EVT-000582,CUST-094,dashboard,used,2024-03-15T01:43:40Z,85594d77-71e0-47b0-bb6a-36476d2f458d,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/9692-03-14 14:16:28 Firefox/3.8
EVT-000583,CUST-345,custom_fields,error,2024-03-20T01:32:48Z,f17316d5-df42-4abd-a04f-3c8d961a9968,Mozilla/5.0 (Android 3.2.2; Mobile; rv:43.0) Gecko/43.0 Firefox/43.0
EVT-000584,CUST-054,reporting,configured,2024-03-21T04:46:37Z,990c2e2a-6467-40c0-a149-7b65cbf78eb1,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/4.0)
EVT-000585,CUST-198,user_management,disabled,2024-03-19T21:47:07Z,e18258d2-f681-4b3f-9cc4-1c62380bd4cb,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)
